Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Txn_to_Balance_Pct,Amount_Zscore_User
1023496,11527,34.48,ATM Withdrawal,2025-06-21 01:07:42.609252184,7009.33,Mobile,Tokyo,Restaurants,0,4,Mastercard,239,0,0.4919,-0.8368
1023497,15987,103.48,POS,2025-06-21 01:18:11.613832276,49193.23,Mobile,Mumbai,Clothing,0,7,Discover,227,0,0.2104,1.6328
1023498,13100,157.42,Bank Transfer,2025-06-21 01:28:40.618412368,23667.72,Mobile,Mumbai,Travel,0,5,Visa,124,0,0.6651,1.433
1023499,16232,125.63,ATM Withdrawal,2025-06-21 01:39:09.622992460,5538.22,Mobile,Mumbai,Electronics,0,6,Amex,123,0,2.2684,0.9581
1023500,17594,85.21,POS,2025-06-21 01:49:38.627572550,96810.15,Mobile,Mumbai,Travel,0,11,Mastercard,97,0,0.088,0.2627
1023501,10057,45.04,Online,2025-06-21 02:00:07.632152642,8458.05,Mobile,Sydney,Travel,0,4,Visa,218,0,0.5325,-0.527
1023502,18599,41.07,ATM Withdrawal,2025-06-21 02:10:36.636732734,73044.09,Mobile,Tokyo,Travel,1,6,Mastercard,191,0,0.0562,-0.1995
1023503,10292,48.05,POS,2025-06-21 02:21:05.641312826,71908.4,Mobile,Sydney,Groceries,1,8,Mastercard,80,1,0.0668,0.1285
1023504,11145,30.44,ATM Withdrawal,2025-06-21 02:31:34.645892918,24919.05,Laptop,London,Clothing,1,8,Amex,77,0,0.1222,-0.7955
1023505,17249,68.02,Online,2025-06-21 02:42:03.650473008,78283.37,Laptop,New York,Restaurants,0,6,Amex,174,0,0.0869,1.3749
1023506,16218,5.83,ATM Withdrawal,2025-06-21 02:52:32.655053100,86233.72,Mobile,London,Travel,0,6,Amex,185,0,0.0068,-1.0972
1023507,19785,35.48,Bank Transfer,2025-06-21 03:03:01.659633192,34291.65,Mobile,New York,Electronics,0,9,Visa,210,0,0.1035,-1.4364
1023508,15673,57.66,Bank Transfer,2025-06-21 03:13:30.664213284,38937.09,Mobile,New York,Clothing,0,12,Visa,47,0,0.1481,-0.3413
1023509,14172,403.96,ATM Withdrawal,2025-06-21 03:23:59.668793376,46366.86,Mobile,Sydney,Restaurants,0,13,Mastercard,139,0,0.8712,1.3877
1023510,16688,54.79,Bank Transfer,2025-06-21 03:34:28.673373466,40001.63,Tablet,Mumbai,Travel,0,7,Amex,117,0,0.137,0.0634
1023511,17621,56.43,Online,2025-06-21 03:44:57.677953558,28077.21,Laptop,London,Groceries,0,10,Visa,212,0,0.201,-0.3147
1023512,16711,28.03,Bank Transfer,2025-06-21 03:55:26.682533650,42214.13,Laptop,Mumbai,Clothing,0,7,Visa,156,0,0.0664,-0.9356
1023513,13706,216.08,Online,2025-06-21 04:05:55.687113742,74509.51,Mobile,Mumbai,Travel,0,8,Visa,23,0,0.29,0.7332
1023514,19595,28.48,Bank Transfer,2025-06-21 04:16:24.691693834,66851.36,Laptop,London,Electronics,1,7,Visa,84,1,0.0426,-0.8816
1023515,13017,277.62,ATM Withdrawal,2025-06-21 04:26:53.696273924,55333.86,Laptop,New York,Travel,0,6,Discover,67,0,0.5017,2.2165
1023516,13466,30.21,Bank Transfer,2025-06-21 04:37:22.700854016,56155.16,Tablet,Mumbai,Restaurants,0,9,Amex,192,0,0.0538,-0.9016
1023517,12778,115.97,ATM Withdrawal,2025-06-21 04:47:51.705434108,57192.37,Mobile,Mumbai,Electronics,0,8,Visa,59,0,0.2028,-0.2878
1023518,12998,52.18,Bank Transfer,2025-06-21 04:58:20.710014200,21300.29,Laptop,Mumbai,Travel,1,6,Amex,69,0,0.245,-0.4476
1023519,12130,34.82,Bank Transfer,2025-06-21 05:08:49.714594292,14508.32,Laptop,New York,Electronics,0,8,Amex,155,0,0.24,-1.1053
1023520,15813,122.45,POS,2025-06-21 05:19:18.719174382,47010.28,Mobile,Sydney,Groceries,0,10,Visa,229,0,0.2605,1.1508
1023521,17288,158.03,Online,2025-06-21 05:29:47.723754474,7239.4,Laptop,Mumbai,Groceries,0,3,Amex,179,0,2.1829,2.2146
1023522,14295,47.07,Online,2025-06-21 05:40:16.728334566,18813.81,Mobile,Tokyo,Electronics,0,6,Discover,14,0,0.2502,-0.6695
1023523,19229,53.55,POS,2025-06-21 05:50:45.732914658,32296.91,Laptop,Sydney,Electronics,0,9,Mastercard,56,0,0.1658,-0.7265
1023524,14738,39.25,POS,2025-06-21 06:01:14.737494750,19920.25,Mobile,London,Travel,0,10,Discover,21,0,0.197,-0.4614
1023525,14671,65.32,Bank Transfer,2025-06-21 06:11:43.742074840,20892.91,Mobile,London,Restaurants,0,5,Discover,129,0,0.3126,-0.7635
1023526,10693,22.74,Bank Transfer,2025-06-21 06:22:12.746654932,76617.17,Mobile,Mumbai,Restaurants,0,9,Visa,140,0,0.0297,-0.4866
1023527,19036,6.33,Online,2025-06-21 06:32:41.751235024,2605.62,Tablet,New York,Restaurants,0,6,Visa,78,0,0.2429,-1.6656
1023528,11483,12.23,POS,2025-06-21 06:43:10.755815116,88809.31,Tablet,Tokyo,Electronics,0,7,Discover,195,1,0.0138,-1.122
1023529,11645,45.75,Online,2025-06-21 06:53:39.760395208,28302.18,Mobile,Mumbai,Clothing,0,10,Visa,62,0,0.1616,-0.2472
1023530,19354,23.2,Online,2025-06-21 07:04:08.764975298,46831.5,Laptop,London,Electronics,0,5,Amex,150,0,0.0495,-0.9181
1023531,15196,49.7,Bank Transfer,2025-06-21 07:14:37.769555390,53793.02,Mobile,Mumbai,Restaurants,0,7,Mastercard,238,0,0.0924,-0.5744
1023532,10683,36.23,Online,2025-06-21 07:25:06.774135482,99971.32,Laptop,London,Clothing,0,11,Discover,6,0,0.0362,-0.5798
1023533,14419,31.03,ATM Withdrawal,2025-06-21 07:35:35.778715574,18309.97,Mobile,Mumbai,Restaurants,0,9,Visa,231,0,0.1695,-0.3538
1023534,15902,32.49,Bank Transfer,2025-06-21 07:46:04.783295666,97261.11,Laptop,New York,Groceries,0,10,Mastercard,21,0,0.0334,-0.6361
1023535,10101,118.36,ATM Withdrawal,2025-06-21 07:56:33.787875756,9563.52,Tablet,Sydney,Clothing,0,7,Visa,237,0,1.2376,0.7719
1023536,17546,65.91,Bank Transfer,2025-06-21 08:07:02.792455848,80557.32,Mobile,New York,Travel,0,7,Visa,34,0,0.0818,-0.2824
1023537,16686,190.94,POS,2025-06-21 08:17:31.797035940,61529.88,Laptop,New York,Groceries,0,11,Discover,2,0,0.3103,1.4632
1023538,10119,59.3,Bank Transfer,2025-06-21 08:28:00.801616032,36754.01,Mobile,New York,Clothing,0,13,Visa,212,0,0.1613,-0.5891
1023539,16185,11.85,Bank Transfer,2025-06-21 08:38:29.806196124,30114.2,Mobile,Sydney,Restaurants,0,9,Visa,13,0,0.0394,-0.7657
1023540,12228,23.69,Online,2025-06-21 08:48:58.810776214,64700.68,Tablet,Tokyo,Clothing,0,7,Visa,70,0,0.0366,-0.6162
1023541,17345,59.87,Bank Transfer,2025-06-21 08:59:27.815356306,89912.09,Mobile,Tokyo,Travel,1,8,Discover,108,0,0.0666,-0.0987
1023542,13771,66.26,Bank Transfer,2025-06-21 09:09:56.819936398,85099.65,Mobile,Tokyo,Clothing,0,7,Discover,183,0,0.0779,0.3171
1023543,12022,34.17,Bank Transfer,2025-06-21 09:20:25.824516490,17542.36,Tablet,Mumbai,Restaurants,1,6,Amex,208,0,0.1948,-0.8534
1023544,15069,28.89,ATM Withdrawal,2025-06-21 09:30:54.829096582,11037.16,Tablet,Mumbai,Electronics,0,13,Amex,39,0,0.2618,-1.2623
1023545,14431,33.57,Bank Transfer,2025-06-21 09:41:23.833676672,24182.27,Laptop,Tokyo,Clothing,0,8,Visa,35,0,0.1388,-0.9578
1023546,13416,48.64,POS,2025-06-21 09:51:52.838256764,29427.53,Tablet,London,Groceries,0,7,Discover,84,0,0.1653,-0.5497
1023547,18785,52.5,ATM Withdrawal,2025-06-21 10:02:21.842836856,6080.78,Mobile,London,Electronics,0,3,Discover,28,0,0.8634,-0.8867
1023548,16490,22.68,Bank Transfer,2025-06-21 10:12:50.847416948,74542.77,Mobile,Mumbai,Travel,1,7,Amex,182,1,0.0304,-0.8649
1023549,14875,66.49,Bank Transfer,2025-06-21 10:23:19.851997040,24850.75,Tablet,Mumbai,Travel,0,10,Discover,187,0,0.2676,-0.433
1023550,12264,66.0,Bank Transfer,2025-06-21 10:33:48.856577130,85183.65,Tablet,Mumbai,Restaurants,0,6,Amex,208,0,0.0775,0.052
1023551,15687,50.0,POS,2025-06-21 10:44:17.861157222,14454.91,Mobile,Tokyo,Clothing,0,11,Discover,153,0,0.3459,-0.4213
1023552,10255,31.41,Bank Transfer,2025-06-21 10:54:46.865737314,60612.41,Mobile,New York,Travel,0,6,Mastercard,197,0,0.0518,0.1995
1023553,18848,93.43,Bank Transfer,2025-06-21 11:05:15.870317406,36297.95,Mobile,Sydney,Restaurants,0,10,Mastercard,222,0,0.2574,1.2839
1023554,10016,157.42,Bank Transfer,2025-06-21 11:15:44.874897498,27631.53,Laptop,Tokyo,Clothing,0,8,Mastercard,169,0,0.5697,1.491
1023555,16989,38.15,ATM Withdrawal,2025-06-21 11:26:13.879477588,96266.09,Mobile,Mumbai,Clothing,0,11,Amex,198,0,0.0396,0.0728
1023556,13456,33.02,POS,2025-06-21 11:36:42.884057680,84450.7,Laptop,Mumbai,Travel,0,8,Discover,213,0,0.0391,-0.6959
1023557,17192,79.26,Bank Transfer,2025-06-21 11:47:11.888637772,74450.22,Mobile,New York,Electronics,0,5,Mastercard,62,0,0.1065,0.7058
1023558,13617,21.4,Online,2025-06-21 11:57:40.893217864,17919.5,Mobile,New York,Groceries,0,9,Discover,91,0,0.1194,-0.8062
1023559,10262,19.66,Online,2025-06-21 12:08:09.897797956,35515.07,Tablet,Mumbai,Electronics,0,10,Visa,183,0,0.0554,-1.1425
1023560,19487,32.49,POS,2025-06-21 12:18:38.902378046,578.31,Mobile,London,Restaurants,0,6,Visa,8,0,5.6181,-0.3986
1023561,17660,69.94,POS,2025-06-21 12:29:07.906958138,26442.14,Mobile,New York,Clothing,0,7,Discover,237,0,0.2645,-0.2558
1023562,10448,26.99,POS,2025-06-21 12:39:36.911538230,66767.23,Mobile,Mumbai,Electronics,0,8,Mastercard,214,0,0.0404,-1.3287
1023563,10329,53.79,POS,2025-06-21 12:50:05.916118322,53467.33,Mobile,New York,Restaurants,0,5,Visa,29,0,0.1006,-0.2711
1023564,15301,10.94,Online,2025-06-21 13:00:34.920698414,79483.27,Tablet,New York,Groceries,0,8,Mastercard,79,0,0.0138,-1.1905
1023565,19566,89.43,POS,2025-06-21 13:11:03.925278504,99254.12,Laptop,Mumbai,Groceries,0,8,Amex,145,0,0.0901,-0.6121
1023566,15779,172.84,Online,2025-06-21 13:21:32.929858596,33814.79,Mobile,Mumbai,Restaurants,0,7,Visa,109,0,0.5111,2.1672
1023567,10108,26.37,ATM Withdrawal,2025-06-21 13:32:01.934438688,42946.43,Mobile,New York,Clothing,0,6,Amex,128,0,0.0614,-0.7354
1023568,16993,77.89,POS,2025-06-21 13:42:30.939018780,45636.56,Mobile,Mumbai,Groceries,0,10,Visa,89,0,0.1707,0.0484
1023569,14278,46.23,Online,2025-06-21 13:52:59.943598872,27987.26,Mobile,New York,Travel,0,9,Mastercard,30,0,0.1652,0.7071
1023570,16388,59.44,Online,2025-06-21 14:03:28.948178962,86394.97,Mobile,Sydney,Restaurants,0,11,Discover,215,0,0.0688,-0.2988
1023571,13504,44.85,ATM Withdrawal,2025-06-21 14:13:57.952759054,78320.63,Mobile,New York,Clothing,0,6,Amex,212,0,0.0573,-0.0308
1023572,10082,42.83,Bank Transfer,2025-06-21 14:24:26.957339146,4331.79,Tablet,Mumbai,Groceries,0,13,Discover,229,0,0.9887,-0.6044
1023573,10184,28.04,Bank Transfer,2025-06-21 14:34:55.961919238,81749.04,Laptop,Mumbai,Clothing,0,5,Discover,229,0,0.0343,-1.3732
1023574,16319,22.78,POS,2025-06-21 14:45:24.966499330,75285.84,Mobile,Sydney,Restaurants,0,12,Discover,9,0,0.0303,-0.0646
1023575,16352,131.57,ATM Withdrawal,2025-06-21 14:55:53.971079420,80596.75,Mobile,New York,Restaurants,1,10,Mastercard,36,0,0.1632,0.7701
1023576,13224,14.25,ATM Withdrawal,2025-06-21 15:06:22.975659512,33517.68,Laptop,London,Electronics,0,10,Amex,230,0,0.0425,-0.6773
1023577,10823,53.79,Online,2025-06-21 15:16:51.980239604,45225.75,Mobile,Tokyo,Groceries,0,12,Amex,24,0,0.1189,0.6022
1023578,17729,51.87,POS,2025-06-21 15:27:20.984819696,52839.93,Tablet,Mumbai,Clothing,0,11,Visa,161,0,0.0982,-0.337
1023579,11513,52.59,Online,2025-06-21 15:37:49.989399788,61079.01,Mobile,London,Travel,0,10,Discover,142,0,0.0861,-0.3881
1023580,11884,92.93,Bank Transfer,2025-06-21 15:48:18.993979878,12485.52,Mobile,Sydney,Restaurants,0,9,Mastercard,113,0,0.7443,0.6958
1023581,14524,40.59,POS,2025-06-21 15:58:47.998559970,37974.85,Mobile,New York,Clothing,0,7,Visa,197,0,0.1069,-1.1226
1023582,17163,92.06,Online,2025-06-21 16:09:17.003140062,58030.39,Mobile,Sydney,Electronics,0,11,Discover,227,1,0.1586,0.2631
1023583,19952,267.39,Online,2025-06-21 16:19:46.007720154,81262.11,Tablet,New York,Electronics,0,7,Discover,1,0,0.329,1.1547
1023584,16255,48.34,ATM Withdrawal,2025-06-21 16:30:15.012300246,81098.88,Tablet,Tokyo,Clothing,0,4,Amex,122,0,0.0596,-0.5292
1023585,19604,10.74,Online,2025-06-21 16:40:44.016880338,11963.32,Tablet,Mumbai,Restaurants,0,11,Mastercard,67,0,0.0898,-1.2588
1023586,16523,48.71,Bank Transfer,2025-06-21 16:51:13.021460428,18502.3,Mobile,London,Electronics,0,10,Discover,80,0,0.2633,-0.4617
1023587,18479,45.03,Online,2025-06-21 17:01:42.026040520,50624.03,Mobile,Sydney,Restaurants,0,9,Visa,216,0,0.0889,-0.0749
1023588,11760,75.31,Bank Transfer,2025-06-21 17:12:11.030620612,89066.56,Laptop,Mumbai,Clothing,0,4,Amex,109,0,0.0846,-0.3379
1023589,10564,11.08,ATM Withdrawal,2025-06-21 17:22:40.035200704,39642.65,Laptop,London,Electronics,0,6,Mastercard,83,0,0.0279,-0.4701
1023590,16692,70.78,Online,2025-06-21 17:33:09.039780796,97126.54,Mobile,Sydney,Restaurants,0,7,Discover,162,0,0.0729,-0.2823
1023591,19752,38.97,ATM Withdrawal,2025-06-21 17:43:38.044360886,69831.1,Mobile,Tokyo,Travel,0,6,Mastercard,124,0,0.0558,-0.4015
1023592,17370,103.77,ATM Withdrawal,2025-06-21 17:54:07.048940978,33718.35,Mobile,Tokyo,Travel,0,10,Amex,166,0,0.3078,0.1634
1023593,13432,36.06,ATM Withdrawal,2025-06-21 18:04:36.053521070,3926.54,Mobile,Sydney,Groceries,0,7,Visa,72,0,0.9184,-0.627
1023594,14895,109.33,Bank Transfer,2025-06-21 18:15:05.058101162,18141.71,Laptop,Mumbai,Restaurants,0,7,Amex,15,0,0.6026,0.5148
1023595,11123,16.3,Bank Transfer,2025-06-21 18:25:34.062681254,68480.47,Tablet,New York,Restaurants,0,13,Amex,62,0,0.0238,-1.1509
1023596,13404,55.38,Bank Transfer,2025-06-21 18:36:03.067261344,54714.18,Tablet,Mumbai,Electronics,0,12,Amex,147,0,0.1012,-0.2987
1023597,16830,25.09,Online,2025-06-21 18:46:32.071841436,21618.1,Mobile,London,Clothing,0,9,Mastercard,14,0,0.1161,0.7071
1023598,11666,36.95,Bank Transfer,2025-06-21 18:57:01.076421528,78359.31,Laptop,London,Travel,0,9,Amex,115,0,0.0472,-0.2548
1023599,14817,481.1,Bank Transfer,2025-06-21 19:07:30.081001620,15058.76,Mobile,Tokyo,Clothing,0,9,Amex,9,0,3.1948,1.7748
1023600,12900,25.54,Online,2025-06-21 19:17:59.085581712,89729.33,Laptop,Sydney,Restaurants,0,6,Discover,122,0,0.0285,-0.5662
1023601,14909,40.53,ATM Withdrawal,2025-06-21 19:28:28.090161802,3900.85,Laptop,New York,Travel,0,6,Amex,55,0,1.039,0.3379
1023602,17639,21.87,ATM Withdrawal,2025-06-21 19:38:57.094741894,13561.58,Laptop,Tokyo,Electronics,0,11,Discover,111,0,0.1613,-0.2561
1023603,18849,42.71,Bank Transfer,2025-06-21 19:49:26.099321986,42060.82,Mobile,Mumbai,Electronics,0,5,Mastercard,85,0,0.1015,-0.4051
1023604,14095,48.43,ATM Withdrawal,2025-06-21 19:59:55.103902078,87463.24,Tablet,New York,Electronics,0,4,Visa,22,0,0.0554,-0.7071
1023605,18272,30.34,Online,2025-06-21 20:10:24.108482170,26301.97,Tablet,New York,Clothing,0,7,Discover,123,0,0.1154,-0.9599
1023606,17028,192.69,ATM Withdrawal,2025-06-21 20:20:53.113062260,43953.72,Mobile,Mumbai,Clothing,0,9,Visa,232,0,0.4384,0.2997
1023607,19219,137.57,Online,2025-06-21 20:31:22.117642352,38917.52,Mobile,Mumbai,Groceries,0,8,Discover,34,0,0.3535,0.7253
1023608,17401,25.6,Bank Transfer,2025-06-21 20:41:51.122222444,99420.98,Mobile,Sydney,Restaurants,0,9,Amex,63,0,0.0257,0.0
1023609,15509,104.94,Bank Transfer,2025-06-21 20:52:20.126802536,63224.99,Tablet,Tokyo,Groceries,1,6,Visa,13,0,0.166,1.4446
1023610,16742,37.19,POS,2025-06-21 21:02:49.131382628,59267.88,Mobile,Sydney,Restaurants,0,5,Visa,130,0,0.0627,-0.7051
1023611,13177,20.42,Online,2025-06-21 21:13:18.135962718,75686.55,Mobile,Tokyo,Clothing,0,7,Mastercard,71,0,0.027,-0.9727
1023612,16736,30.74,Online,2025-06-21 21:23:47.140542810,68295.13,Mobile,New York,Travel,0,3,Amex,90,0,0.045,-0.6793
1023613,17089,19.99,ATM Withdrawal,2025-06-21 21:34:16.145122902,1066.98,Mobile,Mumbai,Electronics,0,5,Mastercard,221,0,1.8735,-0.7841
1023614,16109,115.93,ATM Withdrawal,2025-06-21 21:44:45.149702994,62942.52,Laptop,Mumbai,Travel,0,8,Amex,99,1,0.1842,-0.0647
1023615,11031,27.08,Bank Transfer,2025-06-21 21:55:14.154283086,88508.85,Laptop,Sydney,Travel,0,5,Visa,63,0,0.0306,-0.9926
1023616,15185,153.01,ATM Withdrawal,2025-06-21 22:05:43.158863176,11883.09,Mobile,Mumbai,Groceries,0,5,Visa,186,0,1.2876,1.3125
1023617,17109,61.11,ATM Withdrawal,2025-06-21 22:16:12.163443268,93923.9,Tablet,Mumbai,Groceries,0,4,Discover,212,0,0.0651,-0.0652
1023618,11979,39.53,ATM Withdrawal,2025-06-21 22:26:41.168023360,85847.28,Mobile,London,Groceries,0,13,Discover,182,0,0.046,-0.788
1023619,17874,36.54,Bank Transfer,2025-06-21 22:37:10.172603452,13493.29,Tablet,New York,Restaurants,0,13,Amex,195,0,0.2708,-0.4566
1023620,18429,221.87,Online,2025-06-21 22:47:39.177183544,69503.73,Mobile,New York,Restaurants,0,7,Mastercard,76,0,0.3192,2.5016
1023621,15388,55.05,Online,2025-06-21 22:58:08.181763634,71271.18,Mobile,Sydney,Clothing,0,4,Visa,174,0,0.0772,-0.3884
1023622,19643,36.47,Bank Transfer,2025-06-21 23:08:37.186343726,28072.55,Laptop,New York,Clothing,0,6,Visa,132,0,0.1299,-1.0708
1023623,18579,108.07,POS,2025-06-21 23:19:06.190923818,22947.52,Tablet,Mumbai,Clothing,1,3,Visa,197,0,0.4709,0.8704
1023624,14665,87.22,Online,2025-06-21 23:29:35.195503910,9497.92,Tablet,New York,Groceries,0,10,Discover,154,0,0.9183,0.9059
1023625,18844,24.77,Bank Transfer,2025-06-21 23:40:04.200084002,14173.21,Mobile,Mumbai,Electronics,0,5,Discover,155,0,0.1748,-0.09
1023626,19333,54.83,ATM Withdrawal,2025-06-21 23:50:33.204664092,7802.46,Mobile,Mumbai,Travel,0,7,Discover,160,0,0.7027,-0.348
1023627,11082,12.85,Bank Transfer,2025-06-22 00:01:02.209244184,33375.1,Tablet,Mumbai,Travel,0,6,Visa,155,0,0.0385,-1.143
1023628,19980,53.16,Bank Transfer,2025-06-22 00:11:31.213824276,66347.79,Tablet,London,Groceries,0,9,Visa,194,0,0.0801,-0.7818
1023629,10050,70.2,POS,2025-06-22 00:22:00.218404368,32162.97,Mobile,London,Travel,0,11,Amex,110,0,0.2183,1.1698
1023630,14862,78.12,Bank Transfer,2025-06-22 00:32:29.222984460,88528.31,Tablet,New York,Groceries,0,7,Visa,209,0,0.0882,0.0798
1023631,19380,24.54,ATM Withdrawal,2025-06-22 00:42:58.227564550,70217.74,Mobile,London,Groceries,0,7,Visa,156,0,0.0349,-0.7071
1023632,17244,30.24,POS,2025-06-22 00:53:27.232144642,40097.37,Tablet,London,Groceries,0,6,Mastercard,217,1,0.0754,-0.9276
1023633,12668,66.55,Online,2025-06-22 01:03:56.236724734,48891.76,Tablet,Mumbai,Clothing,1,10,Mastercard,119,0,0.1361,-0.3735
1023634,16438,148.47,POS,2025-06-22 01:14:25.241304826,47195.73,Tablet,New York,Electronics,0,10,Mastercard,189,0,0.3146,0.5692
1023635,12147,58.77,Bank Transfer,2025-06-22 01:24:54.245884918,44500.65,Tablet,Sydney,Electronics,0,6,Amex,94,0,0.1321,-0.2183
1023636,12373,34.94,Online,2025-06-22 01:35:23.250465008,94166.89,Laptop,Mumbai,Groceries,0,6,Mastercard,31,1,0.0371,-0.5239
1023637,19117,118.65,Online,2025-06-22 01:45:52.255045100,22634.3,Mobile,Sydney,Clothing,0,10,Mastercard,99,0,0.5242,1.5143
1023638,10471,60.54,POS,2025-06-22 01:56:21.259625192,2175.02,Mobile,Mumbai,Restaurants,0,9,Amex,20,0,2.7834,1.1487
1023639,19622,62.99,Online,2025-06-22 02:06:50.264205284,17298.23,Tablet,Mumbai,Restaurants,0,10,Amex,31,0,0.3641,-0.1392
1023640,14534,103.36,Bank Transfer,2025-06-22 02:17:19.268785376,48126.56,Mobile,Mumbai,Travel,0,8,Discover,102,0,0.2148,1.0755
1023641,10648,50.55,Bank Transfer,2025-06-22 02:27:48.273365466,81156.12,Laptop,London,Restaurants,0,13,Mastercard,107,0,0.0623,-0.4749
1023642,17873,25.87,Bank Transfer,2025-06-22 02:38:17.277945558,82022.13,Laptop,New York,Electronics,1,8,Visa,19,0,0.0315,-0.5321
1023643,10483,48.25,ATM Withdrawal,2025-06-22 02:48:46.282525650,71884.2,Laptop,New York,Clothing,0,8,Mastercard,45,0,0.0671,0.8332
1023644,13252,132.92,Bank Transfer,2025-06-22 02:59:15.287105742,81012.21,Mobile,London,Restaurants,0,4,Visa,64,0,0.1641,0.952
1023645,12408,248.18,Bank Transfer,2025-06-22 03:09:44.291685834,80147.4,Laptop,New York,Restaurants,0,8,Mastercard,194,0,0.3097,2.1173
1023646,17845,20.59,ATM Withdrawal,2025-06-22 03:20:13.296265924,28843.82,Laptop,Mumbai,Travel,0,3,Mastercard,153,0,0.0714,-1.034
1023647,13967,202.31,POS,2025-06-22 03:30:42.300846016,74768.82,Laptop,London,Electronics,0,13,Mastercard,10,1,0.2706,1.2716
1023648,16549,40.71,Online,2025-06-22 03:41:11.305426108,42550.69,Mobile,London,Groceries,1,12,Mastercard,173,0,0.0957,-0.4479
1023649,10722,55.5,POS,2025-06-22 03:51:40.310006200,73470.39,Tablet,London,Electronics,0,6,Mastercard,208,0,0.0755,-1.1809
1023650,16956,212.7,ATM Withdrawal,2025-06-22 04:02:09.314586292,52990.72,Laptop,Tokyo,Groceries,1,8,Mastercard,43,0,0.4014,1.4714
1023651,17109,39.34,Bank Transfer,2025-06-22 04:12:38.319166382,65565.87,Mobile,Sydney,Restaurants,1,5,Discover,42,0,0.06,-0.5535
1023652,12858,43.84,Online,2025-06-22 04:23:07.323746474,71259.22,Mobile,Mumbai,Groceries,0,8,Mastercard,127,0,0.0615,-0.5766
1023653,18813,32.65,Online,2025-06-22 04:33:36.328326566,72507.13,Mobile,Mumbai,Restaurants,0,12,Mastercard,223,0,0.045,0.4388
1023654,14701,56.28,Online,2025-06-22 04:44:05.332906658,14469.12,Mobile,Tokyo,Clothing,0,12,Visa,47,0,0.389,-0.4272
1023655,16673,70.06,Bank Transfer,2025-06-22 04:54:34.337486750,8167.26,Laptop,Mumbai,Travel,0,9,Amex,238,0,0.8578,-0.2918
1023656,11818,31.51,Online,2025-06-22 05:05:03.342066840,57564.44,Laptop,New York,Clothing,0,11,Amex,112,0,0.0547,-0.7015
1023657,19329,174.21,Bank Transfer,2025-06-22 05:15:32.346646932,27386.37,Laptop,New York,Clothing,1,6,Visa,5,1,0.6361,0.937
1023658,12466,30.03,Bank Transfer,2025-06-22 05:26:01.351227024,31171.63,Laptop,Mumbai,Clothing,0,9,Mastercard,148,1,0.0963,0.0
1023659,16262,81.35,Online,2025-06-22 05:36:30.355807116,94354.04,Laptop,Mumbai,Clothing,0,7,Mastercard,46,0,0.0862,0.3622
1023660,10899,55.77,ATM Withdrawal,2025-06-22 05:46:59.360387208,63376.35,Mobile,Tokyo,Restaurants,0,7,Visa,216,0,0.088,0.9853
1023661,10448,147.67,POS,2025-06-22 05:57:28.364967298,14555.64,Laptop,Mumbai,Electronics,0,6,Discover,100,0,1.0145,0.3865
1023662,11268,28.7,POS,2025-06-22 06:07:57.369547390,9066.14,Tablet,New York,Electronics,0,12,Discover,182,0,0.3166,-0.6853
1023663,19428,86.32,POS,2025-06-22 06:18:26.374127482,67850.35,Laptop,Sydney,Groceries,0,8,Amex,127,0,0.1272,-0.0013
1023664,12106,378.75,POS,2025-06-22 06:28:55.378707574,5409.2,Mobile,New York,Groceries,0,6,Amex,80,0,7.002,1.4292
1023665,18796,17.23,Bank Transfer,2025-06-22 06:39:24.383287666,96112.99,Tablet,Tokyo,Travel,0,10,Discover,81,0,0.0179,-0.6698
1023666,15803,26.56,POS,2025-06-22 06:49:53.387867756,22594.05,Mobile,Mumbai,Groceries,0,10,Amex,85,0,0.1176,-0.7376
1023667,10887,289.22,ATM Withdrawal,2025-06-22 07:00:22.392447848,70885.91,Laptop,London,Restaurants,0,6,Amex,101,0,0.408,1.5502
1023668,14413,49.04,Online,2025-06-22 07:10:51.397027940,20411.13,Tablet,London,Restaurants,0,7,Visa,111,0,0.2403,0.5883
1023669,14793,59.79,Bank Transfer,2025-06-22 07:21:20.401608032,29563.22,Tablet,Mumbai,Travel,1,14,Amex,83,1,0.2022,-0.4245
1023670,12670,41.85,ATM Withdrawal,2025-06-22 07:31:49.406188124,62270.81,Mobile,London,Groceries,0,5,Discover,170,0,0.0672,-0.3419
1023671,16042,205.07,Bank Transfer,2025-06-22 07:42:18.410768214,76047.23,Mobile,Mumbai,Groceries,0,10,Visa,109,0,0.2697,2.0607
1023672,18612,15.02,Bank Transfer,2025-06-22 07:52:47.415348306,14543.29,Mobile,London,Groceries,0,5,Mastercard,121,0,0.1033,-0.7873
1023673,18838,146.88,Online,2025-06-22 08:03:16.419928398,23596.24,Mobile,New York,Restaurants,0,5,Discover,208,0,0.6225,0.1946
1023674,15252,16.74,POS,2025-06-22 08:13:45.424508490,96379.08,Mobile,New York,Restaurants,0,7,Mastercard,210,0,0.0174,-0.9724
